IEA Region,Sector,Metric,Scenario,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
ME ,Power sector,Bioenergy,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Power sector,Other renewables,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Other energy sector,Other energy sector,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Other energy sector,Electricity,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,TFC,Total final consumption,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,TFC,Coal,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,TFC,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,TFC,Natural gas,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,TFC,Electricity,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,TFC,Heat,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,TFC,Bioenergy,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,TFC,Other renewables,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Industry,Industry,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Industry,Coal,Pathway,0,-0.000499699,-0.001280097,-0.002289941,-0.00348823,-0.004842163,-0.0063255,-0.007917246,-0.00960061,-0.011362154,-0.013191131,-0.015078943,-0.01701871,-0.019004929,-0.021033198,-0.023099994,-0.025202501,-0.027338464,-0.02950608,-0.031703906,-0.033930788,-0.036185803,-0.038468213,-0.040777426,-0.043112969,-0.045474466,-0.047861612,-0.050274166,-0.052711934,-0.055174762,-0.057662526,-0.060175125,-0.062712482,-0.065274532,-0.067861226,-0.070472521,-0.073108387,-0.075768796,-0.078453728,-0.081163167,-0.083897098,-0.086655513,-0.0894384,-0.092245756,-0.095077572,-0.097933846,-0.100814574,-0.103719753,-0.10664938,-0.109603455,-0.112581975,-0.115584939,-0.118612347,-0.121664198,-0.124740491,-0.127841226,-0.130966402,-0.134116019,-0.137290077,-0.140488575,-0.143711514,-0.146958893,-0.150230713,-0.153526972,-0.156847672,-0.160192812,-0.163562392,-0.166956411,-0.170374871,-0.173817771,-0.17728511,-0.18077689,-0.184293109,-0.187833768,-0.191398867,-0.194988406,-0.198602385,-0.202240803,-0.205903662,-0.20959096,-0.213302699,-0.217038877,-0.220799494,-0.224584552,-0.22839405,-0.232227987,-0.236086365,-0.239969182,-0.243876439,-0.247808136,-0.252588819
ME ,Industry,Oil,Pathway,0,-0.000499699,-0.001280097,-0.002289941,-0.00348823,-0.004842163,-0.0063255,-0.007917246,-0.00960061,-0.011362154,-0.013191131,-0.015078943,-0.01701871,-0.019004929,-0.021033198,-0.023099994,-0.025202501,-0.027338464,-0.02950608,-0.031703906,-0.033930788,-0.036185803,-0.038468213,-0.040777426,-0.043112969,-0.045474466,-0.047861612,-0.050274166,-0.052711934,-0.055174762,-0.057662526,-0.060175125,-0.062712482,-0.065274532,-0.067861226,-0.070472521,-0.073108387,-0.075768796,-0.078453728,-0.081163167,-0.083897098,-0.086655513,-0.0894384,-0.092245756,-0.095077572,-0.097933846,-0.100814574,-0.103719753,-0.10664938,-0.109603455,-0.112581975,-0.115584939,-0.118612347,-0.121664198,-0.124740491,-0.127841226,-0.130966402,-0.134116019,-0.137290077,-0.140488575,-0.143711514,-0.146958893,-0.150230713,-0.153526972,-0.156847672,-0.160192812,-0.163562392,-0.166956411,-0.170374871,-0.173817771,-0.17728511,-0.18077689,-0.184293109,-0.187833768,-0.191398867,-0.194988406,-0.198602385,-0.202240803,-0.205903662,-0.20959096,-0.213302699,-0.217038877,-0.220799494,-0.224584552,-0.22839405,-0.232227987,-0.236086365,-0.239969182,-0.243876439,-0.247808136,-0.252588819
ME ,Industry,Natural gas,Pathway,0,-0.000499699,-0.001280097,-0.002289941,-0.00348823,-0.004842163,-0.0063255,-0.007917246,-0.00960061,-0.011362154,-0.013191131,-0.015078943,-0.01701871,-0.019004929,-0.021033198,-0.023099994,-0.025202501,-0.027338464,-0.02950608,-0.031703906,-0.033930788,-0.036185803,-0.038468213,-0.040777426,-0.043112969,-0.045474466,-0.047861612,-0.050274166,-0.052711934,-0.055174762,-0.057662526,-0.060175125,-0.062712482,-0.065274532,-0.067861226,-0.070472521,-0.073108387,-0.075768796,-0.078453728,-0.081163167,-0.083897098,-0.086655513,-0.0894384,-0.092245756,-0.095077572,-0.097933846,-0.100814574,-0.103719753,-0.10664938,-0.109603455,-0.112581975,-0.115584939,-0.118612347,-0.121664198,-0.124740491,-0.127841226,-0.130966402,-0.134116019,-0.137290077,-0.140488575,-0.143711514,-0.146958893,-0.150230713,-0.153526972,-0.156847672,-0.160192812,-0.163562392,-0.166956411,-0.170374871,-0.173817771,-0.17728511,-0.18077689,-0.184293109,-0.187833768,-0.191398867,-0.194988406,-0.198602385,-0.202240803,-0.205903662,-0.20959096,-0.213302699,-0.217038877,-0.220799494,-0.224584552,-0.22839405,-0.232227987,-0.236086365,-0.239969182,-0.243876439,-0.247808136,-0.252588819
ME ,Industry,Electricity,Pathway,0,0.00081393796,0.0012299099,0.00165263882,0.00208212472,0.0025183676,0.00296136746,0.0034111243,0.00386763812,0.00433090892,0.0048009367,0.00527772146,0.0057612632,0.00625156192,0.00674861762,0.0072524303,0.00776299996,0.0082803266,0.00880441022,0.00933525082,0.0098728484,0.01041720296,0.0109683145,0.01152618302,0.01209080852,0.012662191,0.01324033046,0.0138252269,0.01441688032,0.01501529072,0.0156204581,0.01623238246,0.0168510638,0.01747650212,0.01810869742,0.0187476497,0.01939335896,0.0200458252,0.02070504842,0.02137102862,0.0220437658,0.02272325996,0.0234095111,0.02410251922,0.02480228432,0.0255088064,0.02622208546,0.0269421215,0.02766891452,0.02840246452,0.0291427715,0.02988983546,0.0306436564,0.03140423432,0.03217156922,0.0329456611,0.03372650996,0.0345141158,0.03530847862,0.03610959842,0.0369174752,0.03773210896,0.0385534997,0.03938164742,0.04021655212,0.0410582138,0.04190663246,0.0427618081,0.04362374072,0.04449243032,0.0453678769,0.04625008046,0.047139041,0.04803475852,0.04893723302,0.0498464645,0.05076245296,0.0516851984,0.05261470082,0.05355096022,0.0544939766,0.05544374996,0.0564002803,0.05736356762,0.05833361192,0.0593104132,0.06029397146,0.0612842867,0.06228135892,0.06328518812,0.0642957743
ME ,Industry,Heat,Pathway,0,-0.000499699,-0.001280097,-0.002289941,-0.00348823,-0.004842163,-0.0063255,-0.007917246,-0.00960061,-0.011362154,-0.013191131,-0.015078943,-0.01701871,-0.019004929,-0.021033198,-0.023099994,-0.025202501,-0.027338464,-0.02950608,-0.031703906,-0.033930788,-0.036185803,-0.038468213,-0.040777426,-0.043112969,-0.045474466,-0.047861612,-0.050274166,-0.052711934,-0.055174762,-0.057662526,-0.060175125,-0.062712482,-0.065274532,-0.067861226,-0.070472521,-0.073108387,-0.075768796,-0.078453728,-0.081163167,-0.083897098,-0.086655513,-0.0894384,-0.092245756,-0.095077572,-0.097933846,-0.100814574,-0.103719753,-0.10664938,-0.109603455,-0.112581975,-0.115584939,-0.118612347,-0.121664198,-0.124740491,-0.127841226,-0.130966402,-0.134116019,-0.137290077,-0.140488575,-0.143711514,-0.146958893,-0.150230713,-0.153526972,-0.156847672,-0.160192812,-0.163562392,-0.166956411,-0.170374871,-0.173817771,-0.17728511,-0.18077689,-0.184293109,-0.187833768,-0.191398867,-0.194988406,-0.198602385,-0.202240803,-0.205903662,-0.20959096,-0.213302699,-0.217038877,-0.220799494,-0.224584552,-0.22839405,-0.232227987,-0.236086365,-0.239969182,-0.243876439,-0.247808136,-0.252588819
ME ,Industry,Bioenergy,Pathway,0,-0.000499699,-0.001280097,-0.002289941,-0.00348823,-0.004842163,-0.0063255,-0.007917246,-0.00960061,-0.011362154,-0.013191131,-0.015078943,-0.01701871,-0.019004929,-0.021033198,-0.023099994,-0.025202501,-0.027338464,-0.02950608,-0.031703906,-0.033930788,-0.036185803,-0.038468213,-0.040777426,-0.043112969,-0.045474466,-0.047861612,-0.050274166,-0.052711934,-0.055174762,-0.057662526,-0.060175125,-0.062712482,-0.065274532,-0.067861226,-0.070472521,-0.073108387,-0.075768796,-0.078453728,-0.081163167,-0.083897098,-0.086655513,-0.0894384,-0.092245756,-0.095077572,-0.097933846,-0.100814574,-0.103719753,-0.10664938,-0.109603455,-0.112581975,-0.115584939,-0.118612347,-0.121664198,-0.124740491,-0.127841226,-0.130966402,-0.134116019,-0.137290077,-0.140488575,-0.143711514,-0.146958893,-0.150230713,-0.153526972,-0.156847672,-0.160192812,-0.163562392,-0.166956411,-0.170374871,-0.173817771,-0.17728511,-0.18077689,-0.184293109,-0.187833768,-0.191398867,-0.194988406,-0.198602385,-0.202240803,-0.205903662,-0.20959096,-0.213302699,-0.217038877,-0.220799494,-0.224584552,-0.22839405,-0.232227987,-0.236086365,-0.239969182,-0.243876439,-0.247808136,-0.252588819
ME ,Industry,Other renewables,Pathway,0,-0.000499699,-0.001280097,-0.002289941,-0.00348823,-0.004842163,-0.0063255,-0.007917246,-0.00960061,-0.011362154,-0.013191131,-0.015078943,-0.01701871,-0.019004929,-0.021033198,-0.023099994,-0.025202501,-0.027338464,-0.02950608,-0.031703906,-0.033930788,-0.036185803,-0.038468213,-0.040777426,-0.043112969,-0.045474466,-0.047861612,-0.050274166,-0.052711934,-0.055174762,-0.057662526,-0.060175125,-0.062712482,-0.065274532,-0.067861226,-0.070472521,-0.073108387,-0.075768796,-0.078453728,-0.081163167,-0.083897098,-0.086655513,-0.0894384,-0.092245756,-0.095077572,-0.097933846,-0.100814574,-0.103719753,-0.10664938,-0.109603455,-0.112581975,-0.115584939,-0.118612347,-0.121664198,-0.124740491,-0.127841226,-0.130966402,-0.134116019,-0.137290077,-0.140488575,-0.143711514,-0.146958893,-0.150230713,-0.153526972,-0.156847672,-0.160192812,-0.163562392,-0.166956411,-0.170374871,-0.173817771,-0.17728511,-0.18077689,-0.184293109,-0.187833768,-0.191398867,-0.194988406,-0.198602385,-0.202240803,-0.205903662,-0.20959096,-0.213302699,-0.217038877,-0.220799494,-0.224584552,-0.22839405,-0.232227987,-0.236086365,-0.239969182,-0.243876439,-0.247808136,-0.252588819
ME ,Transport,Transport,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Transport,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Transport,International bunkers,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Transport,Electricity,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Transport,Biofuels,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Transport,Other fuels,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Buildings,Buildings,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Buildings,Coal,Pathway,0,0,0,0,0,0,-0.007936266,-0.014730486,-0.020670096,-0.025979122,-0.030831634,-0.035362379,-0.039675195,-0.043849659,-0.047946341,-0.052010947,-0.056077595,-0.060171382,-0.064310425,-0.068507444,-0.07277102,-0.077106573,-0.081517131,-0.086003924,-0.090566854,-0.095204851,-0.099916155,-0.104698527,-0.109549414,-0.114466074,-0.119445667,-0.124485324,-0.1295822,-0.134733507,-0.139936545,-0.145188712,-0.150487519,-0.155830594,-0.161215688,-0.166640667,-0.172103519,-0.177602341,-0.183135345,-0.188700843,-0.194297249,-0.199923069,-0.205576899,-0.211257417,-0.216963379,-0.222693615,-0.228447022,-0.234222563,-0.240019259,-0.245836186,-0.251672475,-0.257527302,-0.263399892,-0.26928951,-0.275195461,-0.281117089,-0.287053771,-0.293004916,-0.298969965,-0.304948387,-0.310939677,-0.316943355,-0.322958968,-0.328986079,-0.335024278,-0.341073171,-0.347132382,-0.353201555,-0.359280349,-0.365368437,-0.37146551,-0.37757127,-0.383685432,-0.389807725,-0.395937889,-0.402075675,-0.408220843,-0.414373165,-0.420532421,-0.426698401,-0.432870904,-0.439049734,-0.445234705,-0.451425639,-0.457622363,-0.463824712,-0.469863783
ME ,Buildings,Oil,Pathway,0,0,0,0,0,0,-0.007936266,-0.014730486,-0.020670096,-0.025979122,-0.030831634,-0.035362379,-0.039675195,-0.043849659,-0.047946341,-0.052010947,-0.056077595,-0.060171382,-0.064310425,-0.068507444,-0.07277102,-0.077106573,-0.081517131,-0.086003924,-0.090566854,-0.095204851,-0.099916155,-0.104698527,-0.109549414,-0.114466074,-0.119445667,-0.124485324,-0.1295822,-0.134733507,-0.139936545,-0.145188712,-0.150487519,-0.155830594,-0.161215688,-0.166640667,-0.172103519,-0.177602341,-0.183135345,-0.188700843,-0.194297249,-0.199923069,-0.205576899,-0.211257417,-0.216963379,-0.222693615,-0.228447022,-0.234222563,-0.240019259,-0.245836186,-0.251672475,-0.257527302,-0.263399892,-0.26928951,-0.275195461,-0.281117089,-0.287053771,-0.293004916,-0.298969965,-0.304948387,-0.310939677,-0.316943355,-0.322958968,-0.328986079,-0.335024278,-0.341073171,-0.347132382,-0.353201555,-0.359280349,-0.365368437,-0.37146551,-0.37757127,-0.383685432,-0.389807725,-0.395937889,-0.402075675,-0.408220843,-0.414373165,-0.420532421,-0.426698401,-0.432870904,-0.439049734,-0.445234705,-0.451425639,-0.457622363,-0.463824712,-0.469863783
ME ,Buildings,Natural gas,Pathway,0,0,0,0,0,0,-0.007936266,-0.014730486,-0.020670096,-0.025979122,-0.030831634,-0.035362379,-0.039675195,-0.043849659,-0.047946341,-0.052010947,-0.056077595,-0.060171382,-0.064310425,-0.068507444,-0.07277102,-0.077106573,-0.081517131,-0.086003924,-0.090566854,-0.095204851,-0.099916155,-0.104698527,-0.109549414,-0.114466074,-0.119445667,-0.124485324,-0.1295822,-0.134733507,-0.139936545,-0.145188712,-0.150487519,-0.155830594,-0.161215688,-0.166640667,-0.172103519,-0.177602341,-0.183135345,-0.188700843,-0.194297249,-0.199923069,-0.205576899,-0.211257417,-0.216963379,-0.222693615,-0.228447022,-0.234222563,-0.240019259,-0.245836186,-0.251672475,-0.257527302,-0.263399892,-0.26928951,-0.275195461,-0.281117089,-0.287053771,-0.293004916,-0.298969965,-0.304948387,-0.310939677,-0.316943355,-0.322958968,-0.328986079,-0.335024278,-0.341073171,-0.347132382,-0.353201555,-0.359280349,-0.365368437,-0.37146551,-0.37757127,-0.383685432,-0.389807725,-0.395937889,-0.402075675,-0.408220843,-0.414373165,-0.420532421,-0.426698401,-0.432870904,-0.439049734,-0.445234705,-0.451425639,-0.457622363,-0.463824712,-0.469863783
ME ,Buildings,Electricity,Pathway,0.00052132,0.000626629,0.00081723,0.001077109,0.001393456,0.001756022,0.002156608,0.002588654,0.003046915,0.00352719,0.004026123,0.004541027,0.005069752,0.005610579,0.006162133,0.006723312,0.007293237,0.007871204,0.008456648,0.00904912,0.009648258,0.010253774,0.010865438,0.011483064,0.012106505,0.012735643,0.013370384,0.014010651,0.014656384,0.015307535,0.015964065,0.016625943,0.017293145,0.01796565,0.018643442,0.01932651,0.020014842,0.020708431,0.021407271,0.022111355,0.02282068,0.023535243,0.02425504,0.02498007,0.025710331,0.026445822,0.027186542,0.027932489,0.028683663,0.029440063,0.03020169,0.030968542,0.031740619,0.032517922,0.033300449,0.034088201,0.034881178,0.03567938,0.036482806,0.037291456,0.038105331,0.03892443,0.039748754,0.040578302,0.041413074,0.04225307,0.043098291,0.043948735,0.044804405,0.045665298,0.046531415,0.047402757,0.048279323,0.049161113,0.050048128,0.050940366,0.051837829,0.052740516,0.053648427,0.054561562,0.055479922,0.056403506,0.057332314,0.058266346,0.059205602,0.060150083,0.061099788,0.062054717,0.06301487,0.063980247,0.064833255
ME ,Buildings,Heat,Pathway,0,0,0,0,0,0,-0.007936266,-0.014730486,-0.020670096,-0.025979122,-0.030831634,-0.035362379,-0.039675195,-0.043849659,-0.047946341,-0.052010947,-0.056077595,-0.060171382,-0.064310425,-0.068507444,-0.07277102,-0.077106573,-0.081517131,-0.086003924,-0.090566854,-0.095204851,-0.099916155,-0.104698527,-0.109549414,-0.114466074,-0.119445667,-0.124485324,-0.1295822,-0.134733507,-0.139936545,-0.145188712,-0.150487519,-0.155830594,-0.161215688,-0.166640667,-0.172103519,-0.177602341,-0.183135345,-0.188700843,-0.194297249,-0.199923069,-0.205576899,-0.211257417,-0.216963379,-0.222693615,-0.228447022,-0.234222563,-0.240019259,-0.245836186,-0.251672475,-0.257527302,-0.263399892,-0.26928951,-0.275195461,-0.281117089,-0.287053771,-0.293004916,-0.298969965,-0.304948387,-0.310939677,-0.316943355,-0.322958968,-0.328986079,-0.335024278,-0.341073171,-0.347132382,-0.353201555,-0.359280349,-0.365368437,-0.37146551,-0.37757127,-0.383685432,-0.389807725,-0.395937889,-0.402075675,-0.408220843,-0.414373165,-0.420532421,-0.426698401,-0.432870904,-0.439049734,-0.445234705,-0.451425639,-0.457622363,-0.463824712,-0.469863783
ME ,Buildings,Bioenergy,Pathway,0,0,0,0,0,0,-0.007936266,-0.014730486,-0.020670096,-0.025979122,-0.030831634,-0.035362379,-0.039675195,-0.043849659,-0.047946341,-0.052010947,-0.056077595,-0.060171382,-0.064310425,-0.068507444,-0.07277102,-0.077106573,-0.081517131,-0.086003924,-0.090566854,-0.095204851,-0.099916155,-0.104698527,-0.109549414,-0.114466074,-0.119445667,-0.124485324,-0.1295822,-0.134733507,-0.139936545,-0.145188712,-0.150487519,-0.155830594,-0.161215688,-0.166640667,-0.172103519,-0.177602341,-0.183135345,-0.188700843,-0.194297249,-0.199923069,-0.205576899,-0.211257417,-0.216963379,-0.222693615,-0.228447022,-0.234222563,-0.240019259,-0.245836186,-0.251672475,-0.257527302,-0.263399892,-0.26928951,-0.275195461,-0.281117089,-0.287053771,-0.293004916,-0.298969965,-0.304948387,-0.310939677,-0.316943355,-0.322958968,-0.328986079,-0.335024278,-0.341073171,-0.347132382,-0.353201555,-0.359280349,-0.365368437,-0.37146551,-0.37757127,-0.383685432,-0.389807725,-0.395937889,-0.402075675,-0.408220843,-0.414373165,-0.420532421,-0.426698401,-0.432870904,-0.439049734,-0.445234705,-0.451425639,-0.457622363,-0.463824712,-0.469863783
ME ,Buildings,Traditional biomass,Pathway,0,0,0,0,0,0,-0.007936266,-0.014730486,-0.020670096,-0.025979122,-0.030831634,-0.035362379,-0.039675195,-0.043849659,-0.047946341,-0.052010947,-0.056077595,-0.060171382,-0.064310425,-0.068507444,-0.07277102,-0.077106573,-0.081517131,-0.086003924,-0.090566854,-0.095204851,-0.099916155,-0.104698527,-0.109549414,-0.114466074,-0.119445667,-0.124485324,-0.1295822,-0.134733507,-0.139936545,-0.145188712,-0.150487519,-0.155830594,-0.161215688,-0.166640667,-0.172103519,-0.177602341,-0.183135345,-0.188700843,-0.194297249,-0.199923069,-0.205576899,-0.211257417,-0.216963379,-0.222693615,-0.228447022,-0.234222563,-0.240019259,-0.245836186,-0.251672475,-0.257527302,-0.263399892,-0.26928951,-0.275195461,-0.281117089,-0.287053771,-0.293004916,-0.298969965,-0.304948387,-0.310939677,-0.316943355,-0.322958968,-0.328986079,-0.335024278,-0.341073171,-0.347132382,-0.353201555,-0.359280349,-0.365368437,-0.37146551,-0.37757127,-0.383685432,-0.389807725,-0.395937889,-0.402075675,-0.408220843,-0.414373165,-0.420532421,-0.426698401,-0.432870904,-0.439049734,-0.445234705,-0.451425639,-0.457622363,-0.463824712,-0.469863783
ME ,Buildings,Other renewables,Pathway,0,0,0,0,0,0,-0.007936266,-0.014730486,-0.020670096,-0.025979122,-0.030831634,-0.035362379,-0.039675195,-0.043849659,-0.047946341,-0.052010947,-0.056077595,-0.060171382,-0.064310425,-0.068507444,-0.07277102,-0.077106573,-0.081517131,-0.086003924,-0.090566854,-0.095204851,-0.099916155,-0.104698527,-0.109549414,-0.114466074,-0.119445667,-0.124485324,-0.1295822,-0.134733507,-0.139936545,-0.145188712,-0.150487519,-0.155830594,-0.161215688,-0.166640667,-0.172103519,-0.177602341,-0.183135345,-0.188700843,-0.194297249,-0.199923069,-0.205576899,-0.211257417,-0.216963379,-0.222693615,-0.228447022,-0.234222563,-0.240019259,-0.245836186,-0.251672475,-0.257527302,-0.263399892,-0.26928951,-0.275195461,-0.281117089,-0.287053771,-0.293004916,-0.298969965,-0.304948387,-0.310939677,-0.316943355,-0.322958968,-0.328986079,-0.335024278,-0.341073171,-0.347132382,-0.353201555,-0.359280349,-0.365368437,-0.37146551,-0.37757127,-0.383685432,-0.389807725,-0.395937889,-0.402075675,-0.408220843,-0.414373165,-0.420532421,-0.426698401,-0.432870904,-0.439049734,-0.445234705,-0.451425639,-0.457622363,-0.463824712,-0.469863783
ME ,Other,Other,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ME ,Other,Petrochem. feedstock,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,TPED,Total primary demand,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,TPED,Coal,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,TPED,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,TPED,Natural gas,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,TPED,Nuclear,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,TPED,Hydro,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,TPED,Bioenergy,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,TPED,Other renewables,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,Power sector,Power sector,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,Power sector,Coal,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,Power sector,Oil,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,Power sector,Natural gas,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,Power sector,Nuclear,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,Power sector,Hydro,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EURASIA ,Power sector,Bioenergy,Pathway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
